1997-05-22 00:00:00.000	North/South	1997-04-29 00:00:00.000	London	NORTS	3	SW7 1RZ	10517	1997-04-24 00:00:00.000	N/A	South House 300 Queensbridge	UK	3	32.0700
1997-05-09 00:00:00.000	Tortuga Restaurante	1997-05-05 00:00:00.000	MÇxico D.F.	TORTU	2	05033	10518	1997-04-25 00:00:00.000	N/A	Avda. Azteca 123	Mexico	4	218.1500
1997-05-26 00:00:00.000	Chop-suey Chinese	1997-05-01 00:00:00.000	Bern	CHOPS	3	3012	10519	1997-04-28 00:00:00.000	N/A	Hauptstr. 31	Switzerland	6	91.7600
1997-05-27 00:00:00.000	SantÇ Gourmet	1997-05-01 00:00:00.000	Stavern	SANTG	1	4110	10520	1997-04-29 00:00:00.000	N/A	Erling Skakkes gate 78	Norway	7	13.3700
1997-05-27 00:00:00.000	Cactus Comidas para llevar	1997-05-02 00:00:00.000	Buenos Aires	CACTU	2	1010	10521	1997-04-29 00:00:00.000	N/A	Cerrito 333	Argentina	8	17.2200
1997-05-28 00:00:00.000	Lehmanns Marktstand	1997-05-06 00:00:00.000	Frankfurt a.M.	LEHMS	1	60528	10522	1997-04-30 00:00:00.000	N/A	Magazinweg 7	Germany	4	45.3300
1997-05-29 00:00:00.000	Seven Seas Imports	1997-05-30 00:00:00.000	London	SEVES	2	OX15 4NB	10523	1997-05-01 00:00:00.000	N/A	90 Wadhurst Rd.	UK	7	77.6300
1997-05-29 00:00:00.000	Berglunds snabbkîp	1997-05-07 00:00:00.000	LuleÜ	BERGS	2	S-958 22	10524	1997-05-01 00:00:00.000	N/A	BerguvsvÑgen  8	Sweden	1	244.7900
1997-05-30 00:00:00.000	Bon app'	1997-05-23 00:00:00.000	Marseille	BONAP	2	13008	10525	1997-05-02 00:00:00.000	N/A	12, rue des Bouchers	France	1	11.0600
1997-06-02 00:00:00.000	Wartian Herkku	1997-05-15 00:00:00.000	Oulu	WARTH	2	90110	10526	1997-05-05 00:00:00.000	N/A	Torikatu 38	Finland	4	58.5900
1997-06-02 00:00:00.000	QUICK-Stop	1997-05-07 00:00:00.000	Cunewalde	QUICK	1	01307	10527	1997-05-05 00:00:00.000	N/A	Taucherstra·e 10	Germany	7	41.9000
1997-05-20 00:00:00.000	Great Lakes Food Market	1997-05-09 00:00:00.000	Eugene	GREAL	2	97403	10528	1997-05-06 00:00:00.000	OR	2732 Baker Blvd.	USA	6	3.3500
1997-06-04 00:00:00.000	Maison Dewey	1997-05-09 00:00:00.000	Bruxelles	MAISD	2	B-1180	10529	1997-05-07 00:00:00.000	N/A	Rue Joseph-Bens 532	Belgium	5	66.6900
1997-06-05 00:00:00.000	Piccolo und mehr	1997-05-12 00:00:00.000	Salzburg	PICCO	2	5020	10530	1997-05-08 00:00:00.000	N/A	Geislweg 14	Austria	3	339.2200
1997-06-05 00:00:00.000	OcÇano Atl†ntico Ltda.	1997-05-19 00:00:00.000	Buenos Aires	OCEAN	1	1010	10531	1997-05-08 00:00:00.000	N/A	Ing. Gustavo Moncada 8585 Piso 20-A	Argentina	7	8.1200
1997-06-06 00:00:00.000	Eastern Connection	1997-05-12 00:00:00.000	London	EASTC	3	WX3 6FW	10532	1997-05-09 00:00:00.000	N/A	35 King George	UK	7	74.4600
1997-06-09 00:00:00.000	Folk och fÑ HB	1997-05-22 00:00:00.000	BrÑcke	FOLKO	1	S-844 67	10533	1997-05-12 00:00:00.000	N/A	èkergatan 24	Sweden	8	188.0400
1997-06-09 00:00:00.000	Lehmanns Marktstand	1997-05-14 00:00:00.000	Frankfurt a.M.	LEHMS	2	60528	10534	1997-05-12 00:00:00.000	N/A	Magazinweg 7	Germany	8	27.9400
1997-06-10 00:00:00.000	Antonio Moreno Taquer°a	1997-05-21 00:00:00.000	MÇxico D.F.	ANTON	1	05023	10535	1997-05-13 00:00:00.000	N/A	Mataderos  2312	Mexico	4	15.6400
1997-06-11 00:00:00.000	Lehmanns Marktstand	1997-06-06 00:00:00.000	Frankfurt a.M.	LEHMS	2	60528	10536	1997-05-14 00:00:00.000	N/A	Magazinweg 7	Germany	3	58.8800
1997-05-28 00:00:00.000	Richter Supermarkt	1997-05-19 00:00:00.000	Genäve	RICSU	1	1204	10537	1997-05-14 00:00:00.000	N/A	Starenweg 5	Switzerland	1	78.8500
1997-06-12 00:00:00.000	B's Beverages	1997-05-16 00:00:00.000	London	BSBEV	3	EC2 5NT	10538	1997-05-15 00:00:00.000	N/A	Fauntleroy Circus	UK	9	4.8700
1997-06-13 00:00:00.000	B's Beverages	1997-05-23 00:00:00.000	London	BSBEV	3	EC2 5NT	10539	1997-05-16 00:00:00.000	N/A	Fauntleroy Circus	UK	6	12.3600
1997-06-16 00:00:00.000	QUICK-Stop	1997-06-13 00:00:00.000	Cunewalde	QUICK	3	01307	10540	1997-05-19 00:00:00.000	N/A	Taucherstra·e 10	Germany	3	1007.6400
1997-06-16 00:00:00.000	Hanari Carnes	1997-05-29 00:00:00.000	Rio de Janeiro	HANAR	1	05454-876	10541	1997-05-19 00:00:00.000	RJ	Rua do Paáo, 67	Brazil	2	68.6500
1997-06-17 00:00:00.000	Kîniglich Essen	1997-05-26 00:00:00.000	Brandenburg	KOENE	3	14776	10542	1997-05-20 00:00:00.000	N/A	Maubelstr. 90	Germany	1	10.9500
1997-06-18 00:00:00.000	LILA-Supermercado	1997-05-23 00:00:00.000	Barquisimeto	LILAS	2	3508	10543	1997-05-21 00:00:00.000	Lara	Carrera 52 con Ave. Bol°var #65-98 Llano Largo	Venezuela	8	48.1700
1997-06-18 00:00:00.000	Lonesome Pine Restaurant	1997-05-30 00:00:00.000	Portland	LONEP	1	97219	10544	1997-05-21 00:00:00.000	OR	89 Chiaroscuro Rd.	USA	4	24.9100
1997-06-19 00:00:00.000	Lazy K Kountry Store	1997-06-26 00:00:00.000	Walla Walla	LAZYK	2	99362	10545	1997-05-22 00:00:00.000	WA	12 Orchestra Terrace	USA	8	11.9200
1997-06-20 00:00:00.000	Victuailles en stock	1997-05-27 00:00:00.000	Lyon	VICTE	3	69004	10546	1997-05-23 00:00:00.000	N/A	2, rue du Commerce	France	1	194.7200
1997-06-20 00:00:00.000	Seven Seas Imports	1997-06-02 00:00:00.000	London	SEVES	2	OX15 4NB	10547	1997-05-23 00:00:00.000	N/A	90 Wadhurst Rd.	UK	3	178.4300
1997-06-23 00:00:00.000	Toms SpezialitÑten	1997-06-02 00:00:00.000	MÅnster	TOMSP	2	44087	10548	1997-05-26 00:00:00.000	N/A	Luisenstr. 48	Germany	3	1.4300
1997-06-10 00:00:00.000	QUICK-Stop	1997-05-30 00:00:00.000	Cunewalde	QUICK	1	01307	10549	1997-05-27 00:00:00.000	N/A	Taucherstra·e 10	Germany	5	171.2400
1997-06-25 00:00:00.000	Godos Cocina T°pica	1997-06-06 00:00:00.000	Sevilla	GODOS	3	41101	10550	1997-05-28 00:00:00.000	N/A	C/ Romero, 33	Spain	7	4.3200
1997-07-09 00:00:00.000	Furia Bacalhau e Frutos do Mar	1997-06-06 00:00:00.000	Lisboa	FURIB	3	1675	10551	1997-05-28 00:00:00.000	N/A	Jardim das rosas n. 32	Portugal	4	72.9500
1997-06-26 00:00:00.000	HILARION-Abastos	1997-06-05 00:00:00.000	San Crist¢bal	HILAA	1	5022	10552	1997-05-29 00:00:00.000	T†chira	Carrera 22 con Ave. Carlos Soublette #8-35	Venezuela	2	83.2200
1997-06-27 00:00:00.000	Wartian Herkku	1997-06-03 00:00:00.000	Oulu	WARTH	2	90110	10553	1997-05-30 00:00:00.000	N/A	Torikatu 38	Finland	2	149.4900
1997-06-27 00:00:00.000	Ottilies KÑseladen	1997-06-05 00:00:00.000	Kîln	OTTIK	3	50739	10554	1997-05-30 00:00:00.000	N/A	Mehrheimerstr. 369	Germany	4	120.9700
1997-06-30 00:00:00.000	Save-a-lot Markets	1997-06-04 00:00:00.000	Boise	SAVEA	3	83720	10555	1997-06-02 00:00:00.000	ID	187 Suffolk Ln.	USA	6	252.4900
1997-07-15 00:00:00.000	Simons bistro	1997-06-13 00:00:00.000	Kobenhavn	SIMOB	1	1734	10556	1997-06-03 00:00:00.000	N/A	Vinbëltet 34	Denmark	2	9.8000
1997-06-17 00:00:00.000	Lehmanns Marktstand	1997-06-06 00:00:00.000	Frankfurt a.M.	LEHMS	2	60528	10557	1997-06-03 00:00:00.000	N/A	Magazinweg 7	Germany	9	96.7200
1997-07-02 00:00:00.000	Around the Horn	1997-06-10 00:00:00.000	Colchester	AROUT	2	CO7 6JX	10558	1997-06-04 00:00:00.000	Essex	Brook Farm Stratford St. Mary	UK	1	72.9700
1997-07-03 00:00:00.000	Blondel päre et fils	1997-06-13 00:00:00.000	Strasbourg	BLONP	1	67000	10559	1997-06-05 00:00:00.000	N/A	24, place KlÇber	France	6	8.0500
1997-07-04 00:00:00.000	Frankenversand	1997-06-09 00:00:00.000	MÅnchen	FRANK	1	80805	10560	1997-06-06 00:00:00.000	N/A	Berliner Platz 43	Germany	8	36.6500
1997-07-04 00:00:00.000	Folk och fÑ HB	1997-06-09 00:00:00.000	BrÑcke	FOLKO	2	S-844 67	10561	1997-06-06 00:00:00.000	N/A	èkergatan 24	Sweden	2	242.2100
1997-07-07 00:00:00.000	Reggiani Caseifici	1997-06-12 00:00:00.000	Reggio Emilia	REGGC	1	42100	10562	1997-06-09 00:00:00.000	N/A	Strada Provinciale 124	Italy	1	22.9500
1997-07-22 00:00:00.000	Ricardo Adocicados	1997-06-24 00:00:00.000	Rio de Janeiro	RICAR	2	02389-890	10563	1997-06-10 00:00:00.000	RJ	Av. Copacabana, 267	Brazil	2	60.4300
1997-07-08 00:00:00.000	Rattlesnake Canyon Grocery	1997-06-16 00:00:00.000	Albuquerque	RATTC	3	87110	10564	1997-06-10 00:00:00.000	NM	2817 Milton Dr.	USA	4	13.7500
1997-07-09 00:00:00.000	Märe Paillarde	1997-06-18 00:00:00.000	MontrÇal	MEREP	2	H1J 1C3	10565	1997-06-11 00:00:00.000	QuÇbec	43 rue St. Laurent	Canada	8	7.1500
1997-07-10 00:00:00.000	Blondel päre et fils	1997-06-18 00:00:00.000	Strasbourg	BLONP	1	67000	10566	1997-06-12 00:00:00.000	N/A	24, place KlÇber	France	9	88.4000
1997-07-10 00:00:00.000	Hungry Owl All-Night Grocers	1997-06-17 00:00:00.000	Cork	HUNGO	1	N/A	10567	1997-06-12 00:00:00.000	Co. Cork	8 Johnstown Road	Ireland	1	33.9700
1997-07-11 00:00:00.000	Galer°a del gastron¢mo	1997-07-09 00:00:00.000	Barcelona	GALED	3	8022	10568	1997-06-13 00:00:00.000	N/A	Rambla de Catalu§a, 23	Spain	3	6.5400
1997-07-14 00:00:00.000	Rattlesnake Canyon Grocery	1997-07-11 00:00:00.000	Albuquerque	RATTC	1	87110	10569	1997-06-16 00:00:00.000	NM	2817 Milton Dr.	USA	5	58.9800
1997-07-15 00:00:00.000	Märe Paillarde	1997-06-19 00:00:00.000	MontrÇal	MEREP	3	H1J 1C3	10570	1997-06-17 00:00:00.000	QuÇbec	43 rue St. Laurent	Canada	3	188.9900
1997-07-29 00:00:00.000	Ernst Handel	1997-07-04 00:00:00.000	Graz	ERNSH	3	8010	10571	1997-06-17 00:00:00.000	N/A	Kirchgasse 6	Austria	8	26.0600
1997-07-16 00:00:00.000	Berglunds snabbkîp	1997-06-25 00:00:00.000	LuleÜ	BERGS	2	S-958 22	10572	1997-06-18 00:00:00.000	N/A	BerguvsvÑgen  8	Sweden	3	116.4300
1997-07-17 00:00:00.000	Antonio Moreno Taquer°a	1997-06-20 00:00:00.000	MÇxico D.F.	ANTON	3	05023	10573	1997-06-19 00:00:00.000	N/A	Mataderos  2312	Mexico	7	84.8400
1997-07-17 00:00:00.000	Trail's Head Gourmet Provisioners	1997-06-30 00:00:00.000	Kirkland	TRAIH	2	98034	10574	1997-06-19 00:00:00.000	WA	722 DaVinci Blvd.	USA	4	37.6000
1997-07-04 00:00:00.000	Morgenstern Gesundkost	1997-06-30 00:00:00.000	Leipzig	MORGK	1	04179	10575	1997-06-20 00:00:00.000	N/A	Heerstr. 22	Germany	5	127.3400
1997-07-07 00:00:00.000	Tortuga Restaurante	1997-06-30 00:00:00.000	MÇxico D.F.	TORTU	3	05033	10576	1997-06-23 00:00:00.000	N/A	Avda. Azteca 123	Mexico	3	18.5600
1997-08-04 00:00:00.000	Trail's Head Gourmet Provisioners	1997-06-30 00:00:00.000	Kirkland	TRAIH	2	98034	10577	1997-06-23 00:00:00.000	WA	722 DaVinci Blvd.	USA	9	25.4100
1997-07-22 00:00:00.000	B's Beverages	1997-07-25 00:00:00.000	London	BSBEV	3	EC2 5NT	10578	1997-06-24 00:00:00.000	N/A	Fauntleroy Circus	UK	4	29.6000
1997-07-23 00:00:00.000	Let's Stop N Shop	1997-07-04 00:00:00.000	San Francisco	LETSS	2	94117	10579	1997-06-25 00:00:00.000	CA	87 Polk St. Suite 5	USA	1	13.7300
1997-07-24 00:00:00.000	Ottilies KÑseladen	1997-07-01 00:00:00.000	Kîln	OTTIK	3	50739	10580	1997-06-26 00:00:00.000	N/A	Mehrheimerstr. 369	Germany	4	75.8900
1997-07-24 00:00:00.000	Familia Arquibaldo	1997-07-02 00:00:00.000	Sao Paulo	FAMIA	1	05442-030	10581	1997-06-26 00:00:00.000	SP	Rua Or¢s, 92	Brazil	3	3.0100
1997-07-25 00:00:00.000	Blauer See Delikatessen	1997-07-14 00:00:00.000	Mannheim	BLAUS	2	68306	10582	1997-06-27 00:00:00.000	N/A	Forsterstr. 57	Germany	3	27.7100
1997-07-28 00:00:00.000	Wartian Herkku	1997-07-04 00:00:00.000	Oulu	WARTH	2	90110	10583	1997-06-30 00:00:00.000	N/A	Torikatu 38	Finland	2	7.2800
1997-07-28 00:00:00.000	Blondel päre et fils	1997-07-04 00:00:00.000	Strasbourg	BLONP	1	67000	10584	1997-06-30 00:00:00.000	N/A	24, place KlÇber	France	4	59.1400
1997-07-29 00:00:00.000	Wellington Importadora	1997-07-10 00:00:00.000	Resende	WELLI	1	08737-363	10585	1997-07-01 00:00:00.000	SP	Rua do Mercado, 12	Brazil	7	13.4100
1997-07-30 00:00:00.000	Reggiani Caseifici	1997-07-09 00:00:00.000	Reggio Emilia	REGGC	1	42100	10586	1997-07-02 00:00:00.000	N/A	Strada Provinciale 124	Italy	9	.4800
1997-07-30 00:00:00.000	Que Del°cia	1997-07-09 00:00:00.000	Rio de Janeiro	QUEDE	1	02389-673	10587	1997-07-02 00:00:00.000	RJ	Rua da Panificadora, 12	Brazil	1	62.5200
1997-07-31 00:00:00.000	QUICK-Stop	1997-07-10 00:00:00.000	Cunewalde	QUICK	3	01307	10588	1997-07-03 00:00:00.000	N/A	Taucherstra·e 10	Germany	2	194.6700
1997-08-01 00:00:00.000	Great Lakes Food Market	1997-07-14 00:00:00.000	Eugene	GREAL	2	97403	10589	1997-07-04 00:00:00.000	OR	2732 Baker Blvd.	USA	8	4.4200
1997-08-04 00:00:00.000	Märe Paillarde	1997-07-14 00:00:00.000	MontrÇal	MEREP	3	H1J 1C3	10590	1997-07-07 00:00:00.000	QuÇbec	43 rue St. Laurent	Canada	4	44.7700
1997-07-21 00:00:00.000	Vaffeljernet	1997-07-16 00:00:00.000	èrhus	VAFFE	1	8200	10591	1997-07-07 00:00:00.000	N/A	Smagsloget 45	Denmark	1	55.9200
1997-08-05 00:00:00.000	Lehmanns Marktstand	1997-07-16 00:00:00.000	Frankfurt a.M.	LEHMS	1	60528	10592	1997-07-08 00:00:00.000	N/A	Magazinweg 7	Germany	3	32.1000
1997-08-06 00:00:00.000	Lehmanns Marktstand	1997-08-13 00:00:00.000	Frankfurt a.M.	LEHMS	2	60528	10593	1997-07-09 00:00:00.000	N/A	Magazinweg 7	Germany	7	174.2000
1997-08-06 00:00:00.000	Old World Delicatessen	1997-07-16 00:00:00.000	Anchorage	OLDWO	2	99508	10594	1997-07-09 00:00:00.000	AK	2743 Bering St.	USA	3	5.2400
1997-08-07 00:00:00.000	Ernst Handel	1997-07-14 00:00:00.000	Graz	ERNSH	1	8010	10595	1997-07-10 00:00:00.000	N/A	Kirchgasse 6	Austria	2	96.7800
1997-08-08 00:00:00.000	White Clover Markets	1997-08-12 00:00:00.000	Seattle	WHITC	1	98124	10596	1997-07-11 00:00:00.000	WA	1029 - 12th Ave. S.	USA	8	16.3400
1997-08-08 00:00:00.000	Piccolo und mehr	1997-07-18 00:00:00.000	Salzburg	PICCO	3	5020	10597	1997-07-11 00:00:00.000	N/A	Geislweg 14	Austria	7	35.1200
1997-08-11 00:00:00.000	Rattlesnake Canyon Grocery	1997-07-18 00:00:00.000	Albuquerque	RATTC	3	87110	10598	1997-07-14 00:00:00.000	NM	2817 Milton Dr.	USA	1	44.4200
1997-08-26 00:00:00.000	B's Beverages	1997-07-21 00:00:00.000	London	BSBEV	3	EC2 5NT	10599	1997-07-15 00:00:00.000	N/A	Fauntleroy Circus	UK	6	29.9800
1997-08-13 00:00:00.000	Hungry Coyote Import Store	1997-07-21 00:00:00.000	Elgin	HUNGC	1	97827	10600	1997-07-16 00:00:00.000	OR	City Center Plaza 516 Main St.	USA	4	45.1300
1997-08-27 00:00:00.000	HILARION-Abastos	1997-07-22 00:00:00.000	San Crist¢bal	HILAA	1	5022	10601	1997-07-16 00:00:00.000	T†chira	Carrera 22 con Ave. Carlos Soublette #8-35	Venezuela	7	58.3000
1997-08-14 00:00:00.000	Vaffeljernet	1997-07-22 00:00:00.000	èrhus	VAFFE	2	8200	10602	1997-07-17 00:00:00.000	N/A	Smagsloget 45	Denmark	8	2.9200
1997-08-15 00:00:00.000	Save-a-lot Markets	1997-08-08 00:00:00.000	Boise	SAVEA	2	83720	10603	1997-07-18 00:00:00.000	ID	187 Suffolk Ln.	USA	8	48.7700
1997-08-15 00:00:00.000	Furia Bacalhau e Frutos do Mar	1997-07-29 00:00:00.000	Lisboa	FURIB	1	1675	10604	1997-07-18 00:00:00.000	N/A	Jardim das rosas n. 32	Portugal	1	7.4600
1997-08-18 00:00:00.000	Märe Paillarde	1997-07-29 00:00:00.000	MontrÇal	MEREP	2	H1J 1C3	10605	1997-07-21 00:00:00.000	QuÇbec	43 rue St. Laurent	Canada	1	379.1300
1997-08-19 00:00:00.000	Tradiáao Hipermercados	1997-07-31 00:00:00.000	Sao Paulo	TRADH	3	05634-030	10606	1997-07-22 00:00:00.000	SP	Av. Inàs de Castro, 414	Brazil	4	79.4000
1997-08-19 00:00:00.000	Save-a-lot Markets	1997-07-25 00:00:00.000	Boise	SAVEA	1	83720	10607	1997-07-22 00:00:00.000	ID	187 Suffolk Ln.	USA	5	200.2400
1997-08-20 00:00:00.000	Toms SpezialitÑten	1997-08-01 00:00:00.000	MÅnster	TOMSP	2	44087	10608	1997-07-23 00:00:00.000	N/A	Luisenstr. 48	Germany	4	27.7900
1997-08-21 00:00:00.000	Du monde entier	1997-07-30 00:00:00.000	Nantes	DUMON	2	44000	10609	1997-07-24 00:00:00.000	N/A	67, rue des Cinquante Otages	France	7	1.8500
1997-08-22 00:00:00.000	La maison d'Asie	1997-08-06 00:00:00.000	Toulouse	LAMAI	1	31000	10610	1997-07-25 00:00:00.000	N/A	1 rue Alsace-Lorraine	France	8	26.7800
1997-08-22 00:00:00.000	Wolski Zajazd	1997-08-01 00:00:00.000	Warszawa	WOLZA	2	01-012	10611	1997-07-25 00:00:00.000	N/A	ul. Filtrowa 68	Poland	6	80.6500
1997-08-25 00:00:00.000	Save-a-lot Markets	1997-08-01 00:00:00.000	Boise	SAVEA	2	83720	10612	1997-07-28 00:00:00.000	ID	187 Suffolk Ln.	USA	1	544.0800
1997-08-26 00:00:00.000	HILARION-Abastos	1997-08-01 00:00:00.000	San Crist¢bal	HILAA	2	5022	10613	1997-07-29 00:00:00.000	T†chira	Carrera 22 con Ave. Carlos Soublette #8-35	Venezuela	4	8.1100
1997-08-26 00:00:00.000	Blauer See Delikatessen	1997-08-01 00:00:00.000	Mannheim	BLAUS	3	68306	10614	1997-07-29 00:00:00.000	N/A	Forsterstr. 57	Germany	8	1.9300
1997-08-27 00:00:00.000	Wilman Kala	1997-08-06 00:00:00.000	Helsinki	WILMK	3	21240	10615	1997-07-30 00:00:00.000	N/A	Keskuskatu 45	Finland	2	.7500
1997-08-28 00:00:00.000	Great Lakes Food Market	1997-08-05 00:00:00.000	Eugene	GREAL	2	97403	10616	1997-07-31 00:00:00.000	OR	2732 Baker Blvd.	USA	1	116.5300
1997-08-28 00:00:00.000	Great Lakes Food Market	1997-08-04 00:00:00.000	Eugene	GREAL	2	97403	10617	1997-07-31 00:00:00.000	OR	2732 Baker Blvd.	USA	4	18.5300
1997-09-12 00:00:00.000	Märe Paillarde	1997-08-08 00:00:00.000	MontrÇal	MEREP	1	H1J 1C3	10618	1997-08-01 00:00:00.000	QuÇbec	43 rue St. Laurent	Canada	1	154.6800
1997-09-01 00:00:00.000	Märe Paillarde	1997-08-07 00:00:00.000	MontrÇal	MEREP	3	H1J 1C3	10619	1997-08-04 00:00:00.000	QuÇbec	43 rue St. Laurent	Canada	3	91.0500
1997-09-02 00:00:00.000	Laughing Bacchus Wine Cellars	1997-08-14 00:00:00.000	Vancouver	LAUGB	3	V3F 2K1	10620	1997-08-05 00:00:00.000	BC	2319 Elm St.	Canada	2	.9400
1997-09-02 00:00:00.000	Island Trading	1997-08-11 00:00:00.000	Cowes	ISLAT	2	PO31 7PJ	10621	1997-08-05 00:00:00.000	Isle of Wight	Garden House Crowther Way	UK	4	23.7300
1997-09-03 00:00:00.000	Ricardo Adocicados	1997-08-11 00:00:00.000	Rio de Janeiro	RICAR	3	02389-890	10622	1997-08-06 00:00:00.000	RJ	Av. Copacabana, 267	Brazil	4	50.9700
1997-09-04 00:00:00.000	Frankenversand	1997-08-12 00:00:00.000	MÅnchen	FRANK	2	80805	10623	1997-08-07 00:00:00.000	N/A	Berliner Platz 43	Germany	8	97.1800
1997-09-04 00:00:00.000	The Cracker Box	1997-08-19 00:00:00.000	Butte	THECR	2	59801	10624	1997-08-07 00:00:00.000	MT	55 Grizzly Peak Rd.	USA	4	94.8000
1997-09-05 00:00:00.000	Ana Trujillo Emparedados y helados	1997-08-14 00:00:00.000	MÇxico D.F.	ANATR	1	05021	10625	1997-08-08 00:00:00.000	N/A	Avda. de la Constituci¢n 2222	Mexico	3	43.9000
1997-09-08 00:00:00.000	Berglunds snabbkîp	1997-08-20 00:00:00.000	LuleÜ	BERGS	2	S-958 22	10626	1997-08-11 00:00:00.000	N/A	BerguvsvÑgen  8	Sweden	1	138.6900
1997-09-22 00:00:00.000	Save-a-lot Markets	1997-08-21 00:00:00.000	Boise	SAVEA	3	83720	10627	1997-08-11 00:00:00.000	ID	187 Suffolk Ln.	USA	8	107.4600
1997-09-09 00:00:00.000	Blondel päre et fils	1997-08-20 00:00:00.000	Strasbourg	BLONP	3	67000	10628	1997-08-12 00:00:00.000	N/A	24, place KlÇber	France	4	30.3600
1997-09-09 00:00:00.000	Godos Cocina T°pica	1997-08-20 00:00:00.000	Sevilla	GODOS	3	41101	10629	1997-08-12 00:00:00.000	N/A	C/ Romero, 33	Spain	4	85.4600
1997-09-10 00:00:00.000	Kîniglich Essen	1997-08-19 00:00:00.000	Brandenburg	KOENE	2	14776	10630	1997-08-13 00:00:00.000	N/A	Maubelstr. 90	Germany	1	32.3500
1997-09-11 00:00:00.000	La maison d'Asie	1997-08-15 00:00:00.000	Toulouse	LAMAI	1	31000	10631	1997-08-14 00:00:00.000	N/A	1 rue Alsace-Lorraine	France	8	.8700
1997-09-11 00:00:00.000	Die Wandernde Kuh	1997-08-19 00:00:00.000	Stuttgart	WANDK	1	70563	10632	1997-08-14 00:00:00.000	N/A	Adenauerallee 900	Germany	8	41.3800
1997-09-12 00:00:00.000	Ernst Handel	1997-08-18 00:00:00.000	Graz	ERNSH	3	8010	10633	1997-08-15 00:00:00.000	N/A	Kirchgasse 6	Austria	7	477.9000
1997-09-12 00:00:00.000	Folies gourmandes	1997-08-21 00:00:00.000	Lille	FOLIG	3	59000	10634	1997-08-15 00:00:00.000	N/A	184, chaussÇe de Tournai	France	4	487.3800
1997-09-15 00:00:00.000	Magazzini Alimentari Riuniti	1997-08-21 00:00:00.000	Bergamo	MAGAA	3	24100	10635	1997-08-18 00:00:00.000	N/A	Via Ludovico il Moro 22	Italy	8	47.4600
1997-09-16 00:00:00.000	Wartian Herkku	1997-08-26 00:00:00.000	Oulu	WARTH	1	90110	10636	1997-08-19 00:00:00.000	N/A	Torikatu 38	Finland	4	1.1500
1997-09-16 00:00:00.000	Queen Cozinha	1997-08-26 00:00:00.000	Sao Paulo	QUEEN	1	05487-020	10637	1997-08-19 00:00:00.000	SP	Alameda dos CanÖrios, 891	Brazil	6	201.2900
1997-09-17 00:00:00.000	LINO-Delicateses	1997-09-01 00:00:00.000	I. de Margarita	LINOD	1	4980	10638	1997-08-20 00:00:00.000	Nueva Esparta	Ave. 5 de Mayo Porlamar	Venezuela	3	158.4400
1997-09-17 00:00:00.000	SantÇ Gourmet	1997-08-27 00:00:00.000	Stavern	SANTG	3	4110	10639	1997-08-20 00:00:00.000	N/A	Erling Skakkes gate 78	Norway	7	38.6400
1997-09-18 00:00:00.000	Die Wandernde Kuh	1997-08-28 00:00:00.000	Stuttgart	WANDK	1	70563	10640	1997-08-21 00:00:00.000	N/A	Adenauerallee 900	Germany	4	23.5500
1997-09-19 00:00:00.000	HILARION-Abastos	1997-08-26 00:00:00.000	San Crist¢bal	HILAA	2	5022	10641	1997-08-22 00:00:00.000	T†chira	Carrera 22 con Ave. Carlos Soublette #8-35	Venezuela	4	179.6100
1997-09-19 00:00:00.000	Simons bistro	1997-09-05 00:00:00.000	Kobenhavn	SIMOB	3	1734	10642	1997-08-22 00:00:00.000	N/A	Vinbëltet 34	Denmark	7	41.8900
1997-09-22 00:00:00.000	Alfreds Futterkiste	1997-09-02 00:00:00.000	Berlin	ALFKI	1	12209	10643	1997-08-25 00:00:00.000	N/A	Obere Str. 57	Germany	6	29.4600
1997-09-22 00:00:00.000	Wellington Importadora	1997-09-01 00:00:00.000	Resende	WELLI	2	08737-363	10644	1997-08-25 00:00:00.000	SP	Rua do Mercado, 12	Brazil	3	.1400
1997-09-23 00:00:00.000	Hanari Carnes	1997-09-02 00:00:00.000	Rio de Janeiro	HANAR	1	05454-876	10645	1997-08-26 00:00:00.000	RJ	Rua do Paáo, 67	Brazil	4	12.4100
1997-10-08 00:00:00.000	Hungry Owl All-Night Grocers	1997-09-03 00:00:00.000	Cork	HUNGO	3	N/A	10646	1997-08-27 00:00:00.000	Co. Cork	8 Johnstown Road	Ireland	9	142.3300
1997-09-10 00:00:00.000	Que Del°cia	1997-09-03 00:00:00.000	Rio de Janeiro	QUEDE	2	02389-673	10647	1997-08-27 00:00:00.000	RJ	Rua da Panificadora, 12	Brazil	4	45.5400
1997-10-09 00:00:00.000	Ricardo Adocicados	1997-09-09 00:00:00.000	Rio de Janeiro	RICAR	2	02389-890	10648	1997-08-28 00:00:00.000	RJ	Av. Copacabana, 267	Brazil	5	14.2500
1997-09-25 00:00:00.000	Maison Dewey	1997-08-29 00:00:00.000	Bruxelles	MAISD	3	B-1180	10649	1997-08-28 00:00:00.000	N/A	Rue Joseph-Bens 532	Belgium	5	6.2000
1997-09-26 00:00:00.000	Familia Arquibaldo	1997-09-03 00:00:00.000	Sao Paulo	FAMIA	3	05442-030	10650	1997-08-29 00:00:00.000	SP	Rua Or¢s, 92	Brazil	5	176.8100
1997-09-29 00:00:00.000	Die Wandernde Kuh	1997-09-11 00:00:00.000	Stuttgart	WANDK	2	70563	10651	1997-09-01 00:00:00.000	N/A	Adenauerallee 900	Germany	8	20.6000
